id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count,genre_names,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
15015,en,Barbie as Rapunzel,"Long, long ago, in a time of magic and dragons, there lived a girl named Rapunzel who had the most beautiful radiant hair the world had ever seen. But Rapunzel's life was far from wonderful. She lived as a servant to Gothel, a jealous, scheming witch who kept her hidden deep in a forbidding forest, guarded by the enormous dragon Hugo and surrounded by an enchanted glass wall. However, in a twist of fate, Rapunzel's discovery of a magic paintbrush leads her on a journey that will unravel a web of deception, bring peace to two feuding kingdoms, and ultimately lead her to love with the help of Penelope(TM), the least intimidating of dragons!",35.626,2002-01-10,Barbie as Rapunzel,7.0,1157,"['Animation', 'Family']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9557,en,Boat Trip,"Two guys whose love lives are a wreck look forward to finding ladies on the high seas. Unfortunately, they've mistakenly been booked on a gay cruise.",12.075,2002-01-10,Boat Trip,5.3,598,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10133,en,Cypher,"An unsuspecting, disenchanted man finds himself working as a spy in the dangerous, high-stakes world of corporate espionage. Quickly getting way over-his-head, he teams up with a mysterious femme fatale.",10.434,2002-01-10,Cypher,6.7,508,"['Thriller', 'Science Fiction']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4108,en,The Transporter,"Former Special Forces officer, Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.",32.146,2002-02-10,The Transporter,6.7,4936,"['Action', 'Crime', 'Thriller']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30072,en,Possession,"Maud Bailey, a brilliant English academic, is researching the life and work of poet Christabel La Motte. Roland Michell is an American scholar in London to study Randolph Henry Ash, now best-known for a collection of poems dedicated to his wife. When Maud and Roland discover a cache of love letters that appear to be from Ash to La Motte, they follow a trail of clues across England, echoing the journey of the couple over a century earlier.",13.185,2002-02-10,Possession,5.9,159,"['Drama', 'Mystery', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
9533,en,Red Dragon,"Former FBI Agent Will Graham, who was once almost killed by the savage Hannibal 'The Cannibal' Lecter, now has no choice but to face him again, as it seems Lecter is the only one who can help Graham track down a new serial killer.",6.206,2002-02-10,Red Dragon,7.0,3924,"['Crime', 'Thriller', 'Horror']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15173,en,Jonah: A VeggieTales Movie,"Get ready as Bob the Tomato, Larry the Cucumber and the rest of the Veggies set sail on a whale of an adventure in Big Idea's first full-length, 3-D animated feature film. This is the story of Jonah and the Whale as you've never seen it before - a story where we learn that one of the best gifts you can give - or get - is a second chance.",7.1,2002-04-10,Jonah: A VeggieTales Movie,6.2,96,"['Adventure', 'Animation', 'Comedy', 'Family', 'Music']",0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
16077,en,My Little Eye,Five young people apply to live in an isolated house together for six months whilst their every move is filmed by numerous cameras.,7.848,2002-04-10,My Little Eye,5.4,185,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37964,en,Brown Sugar,"Friends since childhood, a magazine editor and a hip-hop record executive stumble into romantic territory.",12.799,2002-05-10,Brown Sugar,6.6,102,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1430,en,Bowling for Columbine,"This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old. Bowling for Columbine is a journey through the US, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.",13.733,2002-09-10,Bowling for Columbine,7.5,1416,"['Documentary', 'Drama']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8051,en,Punch-Drunk Love,A socially awkward and volatile small business owner meets the love of his life after being threatened by a gang of scammers.,31.77,2002-11-10,Punch-Drunk Love,7.1,2102,"['Romance', 'Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1809,en,The Rules of Attraction,"The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.",16.265,2002-11-10,The Rules of Attraction,6.2,497,"['Drama', 'Romance', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10994,en,White Oleander,A teenager journeys through a series of foster homes after her mother goes to prison for committing a crime of passion.,12.536,2002-11-10,White Oleander,7.0,344,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11056,en,Darkness,"A teenage girl moves into a remote country home with her family, only to discover that the gloomy old house has a horrifying past that threatens to destroy them.",9.937,2002-11-10,Darkness,5.6,353,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13768,en,Tuck Everlasting,"Teenager Winnie Foster is growing up in a small rural town in 1914 with her loving but overprotective parents, but Winnie longs for a life of greater freedom and adventure.",12.686,2002-11-10,Tuck Everlasting,6.6,423,"['Drama', 'Family', 'Fantasy', 'Romance']",0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
15992,en,Abandon,"A psychological thriller about a senior at one of America's most prestigious universities. Under enormous pressure to complete her thesis and earn a top job at one of the world's most competitive consulting firms, Katie is still coping with the sudden unexplained disappearance of her first love two years prior. As the investigation continues, Katie is forced to choose between past passions and new possibilities, even as new facts are uncovered.",10.178,2002-10-14,Abandon,4.8,146,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
11246,en,Hellraiser: Hellseeker,"Kirsty Cotton is now all grown up and married. Her memory of the events that took place back at her parent's home and the mental institution have dimmed, but she is still traumatized. A fatal car crash kills Kirsty. Now, her husband finds himself in a strange world full of sexy women, greed and murder, making him believe that he is in hell.",19.966,2002-10-15,Hellraiser: Hellseeker,5.0,311,"['Horror', 'Thriller', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
49872,en,Hansel & Gretel,"Hansel and Gretel is a 2002 film adaptation of the Brothers Grimm children's story. It stars Jacob Smith and Taylor Momsen as the eponymous characters. It includes the Sandman, played by Howie Mandel and Sinbad as a raven.",5.049,2002-10-16,Hansel & Gretel,5.5,39,"['Comedy', 'Family', 'Fantasy']",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
565,en,The Ring,Rachel Keller is a journalist investigating a videotape that may have killed four teenagers. There is an urban legend about this tape: the viewer will die seven days after watching it. Rachel tracks down the video... and watches it. Now she has just seven days to unravel the mystery of the Ring so she can save herself and her son.,37.837,2002-10-18,The Ring,6.7,5754,"['Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14112,en,Auto Focus,"A successful TV star during the 1960s, former ""Hogan's Heroes"" actor Bob Crane projects a wholesome family-man image, but this front masks his persona as a sex addict who records and photographs his many encounters with women, often with the help of his seedy friend, John Henry Carpenter. This biographical drama reveals how Crane's double life takes its toll on him and his family, and ultimately contributes to his death.",10.728,2002-10-18,Auto Focus,6.4,169,"['Crime', 'Drama']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30309,en,Real Women Have Curves,"Freshly graduated from high school, Ana receives a full scholarship to Columbia University. Her very traditional, old-world parents feel that now is the time for Ana to help provide for the family, not the time for college.",8.811,2002-10-18,Real Women Have Curves,6.0,66,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20648,en,100 Women,"A young man returns to his ex-girlfriend and true love to discover the source of her increasing depression. As the young man earnestly tries to help his girlfriend through her troubles, their love begins to bloom.",9.567,2002-10-18,100 Women,4.6,43,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17963,en,Gone Nutty,Scrat tries to finish his rather large collection of acorns when things start going nutty.,8.294,2002-10-21,Gone Nutty,6.8,172,"['Animation', 'Adventure', 'Comedy', 'Family']",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9645,en,Ghost Ship,"After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature.",22.37,2002-10-25,Ghost Ship,5.9,2192,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
9012,en,Jackass: The Movie,"Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on.",18.187,2002-10-25,Jackass: The Movie,6.3,1446,"['Comedy', 'Documentary']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,en,The Truth About Charlie,"Regina meets charming Joshua while vacationing in Martinique, as she contemplates ending her whirlwind marriage to enigmatic Charlie. Upon her return to Paris, she finds that both her apartment and her bank account have been emptied, and her husband has been murdered. The more Reggie learns, the more she realizes the scope of the puzzle which she must solve to protect herself from ever-increasing danger.",10.765,2002-10-25,The Truth About Charlie,4.9,156,"['Thriller', 'Mystery']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13098,en,Paid in Full,"Ace is an impressionable young man working for a dry cleaning business. His friend, drug dealer Mitch goes to prison. In an unrelated incident, he finds some cocaine in a pants pocket. Soon, Ace finds himself dealing cocaine for Lulu. Via lucky breaks and solid interpersonal skills, Ace moves to the top of the Harlem drug world. Of course, unfaithful employees and/or rivals conspire to bring about Ace's fall.",10.7,2002-10-25,Paid in Full,6.8,182,"['Action', 'Crime', 'Drama']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24186,en,The Safety of Objects,"In a suburban landscape, the lives of several families interlace with loss, despair and personal crisis. Esther Gold has lost focus on all but caring for her comatose son, Paul, and neglects her daughter and husband. Lawyer Jim Train is devoted to his career, not his family. Helen Christianson wants to find a new spark in life, while Annette Jennings tries to rebuild hers.",9.42,2002-10-25,The Safety of Objects,6.5,40,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46561,en,Sherlock: Case of Evil,"Early in his crime-solving career, Sherlock Holmes attempts to prevent Moriarty from cornering the heroin market.",8.743,2002-10-25,Sherlock: Case of Evil,6.3,25,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller', 'TV Movie']",1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
19973,en,Comedian,"A look at the work of two stand-up comics, Jerry Seinfeld and a lesser-known newcomer, detailing the effort and frustration behind putting together a successful act and career while living a life on the road.",7.364,2002-10-25,Comedian,6.7,74,"['Comedy', 'Documentary']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28028,en,Sonny,"New Orleans, 1981. Sonny Phillips, just discharged from the Army, returns home. The only life he's known is as a gigolo, working for his mother, but he wants to leave that behind. However, the job his Army buddy promised doesn't materialize, and he can't escape his past.",7.243,2002-10-26,Sonny,4.9,48,"['Crime', 'Drama']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
526065,en,Page to Screen: 'The Silence of the Lambs',Documentary about the adaptation of the 1988 novel by Thomas Harris into the 1991 film directed by Jonathan Demme. Originally presented in two parts on Bravo Television.,7.605,2002-10-28,Page to Screen: 'The Silence of the Lambs',6.5,2,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29229,en,Left Behind II: Tribulation Force,"After millions vanish, a group of people must band together to form the Tribulation Force and prepare themselves for the worst seven years the planet has ever seen.",6.5,2002-10-29,Left Behind II: Tribulation Force,4.5,68,"['Fantasy', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8427,en,I Spy,"When the Switchblade, the most sophisticated prototype stealth fighter created yet, is stolen from the U.S. government, one of the United States' top spies, Alex Scott, is called to action. What he doesn't expect is to get teamed up with a cocky civilian, World Class Boxing Champion Kelly Robinson, on a dangerous top secret espionage mission. Their assignment: using equal parts skill and humor, catch Arnold Gundars, one of the world's most successful arms dealers.",17.021,2002-10-31,I Spy,5.4,871,"['Action', 'Adventure', 'Comedy', 'Thriller']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9021,en,The Santa Clause 2,"Better watch out! The big guy in red is coming to town once again. This time, Scott Calvin -- also known as Santa Claus -- finds out there's an obscure clause in his contract requiring him to take on a wife. He has to leave the North Pole to fulfill his obligations, or else he'll be forced to give up his Yuletide gig.",23.115,2002-10-31,The Santa Clause 2,5.9,1181,"['Fantasy', 'Comedy', 'Family']",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9104,en,Buffalo Soldiers,A criminal subculture operates among U.S. soldiers stationed in West Germany just before the fall of the Berlin wall.,8.97,2002-10-31,Buffalo Soldiers,6.3,276,"['Drama', 'Comedy', 'War', 'Crime', 'Thriller']",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
